"编号","日期","类型","热量/kcal","餐品描述","照片"
"0ffd0774","2015-12-02","早餐","293","士力架巧克力一条","upload/photo/2015-12-02/d7a1d1ac1b38295b2c4355e8986cdcf8.jpg"
"0ffd0774","2015-12-02","午餐","420.5","食堂的普通套餐","upload/photo/2015-12-02/d6ee2aceebd1372e6ef493dda0dfdcaf.jpg"
"0ffd0774","2015-12-02","晚餐","672","外卖鸡排","upload/photo/2015-12-02/6d8353fa6e473afa8df10c991b1e3928.jpg"
"0ffd0774","2015-12-03","早餐","312","超市购买的蛋糕","upload/photo/2015-12-03/aefefd9cbe50d2b0012062cefc54c4b8.jpg"
"0ffd0774","2015-12-03","午餐","828","食堂的烧鸭饭","upload/photo/2015-12-03/b612d4010f9f83b549f23abf4c4a2621.jpg"
"0ffd0774","2015-12-03","晚餐","612","外卖卤肉饭","upload/photo/2015-12-03/b3f5377fae40c43680f0d3061e3aedd1.jpg"
"0ffd0774","2015-12-04","早餐","879","士力架巧克力和一块饼","upload/photo/2015-12-04/512b09935d61d29ae4b50b9febec196c.jpg"
"0ffd0774","2015-12-04","午餐","163.5","面条一份","upload/photo/2015-12-04/95fd1cf91a67687b1ee6f590b2311911.jpg"
"0ffd0774","2015-12-04","晚餐","585","新疆风味的烤肉，馕","upload/photo/2015-12-04/11bd3e3590a708649aee0769fb76ad0f.jpg"
"0ffd0774","2015-12-05","早餐","0","未吃早饭","upload/photo/2015-12-05/32ea4b34baa95c456b5c68d48b7c2f40.jpg"
"0ffd0774","2015-12-05","午餐","831","吉姆利德，披萨和奶油饭","upload/photo/2015-12-05/5350b9c51e7981ae8427e513b9f55f80.jpg"
"0ffd0774","2015-12-05","晚餐","826","石锅拌饭","upload/photo/2015-12-05/635a521d230a673a043affaf2fafbb56.jpg"
"0ffd0774","2015-12-05","夜宵","711.5","馄饨和汤圆","upload/photo/2015-12-05/e5239ee9d577718e4ffa812c917f6b99.jpg"
"0ffd0774","2015-12-06","早餐","0","未吃早饭","upload/photo/2015-12-06/75ed1d7230bfbb5874df85e2ca66578e.jpg"
"0ffd0774","2015-12-06","午餐","312","面包和麦丽素","upload/photo/2015-12-06/3d29ac8d8a15d423075294cd62b8d80f.jpg"
"0ffd0774","2015-12-06","晚餐","400.4","馄饨一碗","upload/photo/2015-12-06/ac1fcbbe9f28950eb0ae590365f9f5e3.jpg"
"0ffd0774","2015-12-06","夜宵","455","肉夹馍一个","upload/photo/2015-12-06/6228739d5e450fb2b8951fc3a9ffde00.jpg"
"0ffd0774","2015-12-07","早餐","584","煎饺，煎包子","upload/photo/2015-12-07/397913b60ec8f960c5dc84110314a8d0.jpg"
"0ffd0774","2015-12-07","午餐","0","未吃午餐","upload/photo/2015-12-07/ed91643074c3d16676d42d537e7a3c18.jpg"
"0ffd0774","2015-12-07","晚餐","716","龙利鱼铁板饭","upload/photo/2015-12-07/d0a1aa40b98bd8f3767fae881887d607.jpg"
"11ab9d70","2015-12-01","早餐","375","面包","upload/photo/2015-12-01/fceb6bb9874d2130d545d861a1c33336.jpg"
"11ab9d70","2015-12-01","午餐","371","中餐","upload/photo/2015-12-01/f47c463317c9f04e06f1f665f17503b6.jpg"
"11ab9d70","2015-12-01","晚餐","318","面条","upload/photo/2015-12-01/e9a24c8a0affeb03c98fad3b243d7a79.jpg"
"11ab9d70","2015-12-02","早餐","375","面包","upload/photo/2015-12-02/cffcaed994a5b0ec7438e49c364af09a.jpg"
"11ab9d70","2015-12-02","午餐","965.5","中餐","upload/photo/2015-12-02/c2a24cef55b9619265c0dbd32892ede2.jpg"
"11ab9d70","2015-12-02","晚餐","162","皮蛋瘦肉粥","upload/photo/2015-12-02/7e1d6e6bdef5be35e4816adcf0776191.jpg"
"11ab9d70","2015-12-03","午餐","449.5","中餐","upload/photo/2015-12-03/b26dff6438db45164fe0d16cbed008e4.jpg"
"11ab9d70","2015-12-03","晚餐","350.5","中餐","upload/photo/2015-12-03/d7aead1d57bf608024e8c761c3ad6007.jpg"
"11ab9d70","2015-12-04","早餐","287","包子","upload/photo/2015-12-04/a8ec8fc0f4836e7c0093fe6d994d2c76.jpg"
"11ab9d70","2015-12-04","午餐","292.5","粽子","upload/photo/2015-12-04/7e6933b6c48b8981433002da47c3149e.jpg"
"11ab9d70","2015-12-05","午餐","305","中餐","upload/photo/2015-12-05/ce72eea4ecba6eea2f383ae7aadf6ba4.jpg"
"11ab9d70","2015-12-05","晚餐","354.5","中餐","upload/photo/2015-12-05/38f300b2da0854d8cd7dc6b620b84cfb.jpg"
"11ab9d70","2015-12-06","午餐","371","中餐","upload/photo/2015-12-06/c16d486af692654b9c3a39f2f0a06e8a.jpg"
"11ab9d70","2015-12-06","晚餐","318","面条","upload/photo/2015-12-06/09bc84f2fe4b3fef72e8742ba8f36fd6.jpg"
"11ab9d70","2015-12-07","早餐","493.5","巧克力面包","upload/photo/2015-12-07/1e36161167f991e2e57e8ec469cae150.jpg"
"11ab9d70","2015-12-07","午餐","449.5","中餐","upload/photo/2015-12-07/25d01069a66da806b9b1901d7ad31696.jpg"
"11ab9d70","2015-12-07","晚餐","323","中餐","upload/photo/2015-12-07/12b9a8e36f87870bf8e0ecf190c4e5d1.jpg"
"11ab9d70","2015-12-08","早餐","493.5","面包","upload/photo/2015-12-08/92c8340153aa612c3e06cbaa6c030860.jpg"
"11ab9d70","2015-12-08","午餐","312.5","中餐","upload/photo/2015-12-08/052846c07919a1590b9f8fe449eabea6.jpg"
"11ab9d70","2015-12-08","晚餐","427.5","韩料","upload/photo/2015-12-08/7161b1b278a72fcd0e88d9a5b70c1487.jpg"
"1a7492ab","2015-12-01","早餐","495","三餐早餐","upload/photo/2015-12-01/1957bc601f028745ef199455260a364e.jpg"
"1a7492ab","2015-12-01","午餐","682","四餐麻辣香锅","upload/photo/2015-12-01/e0f0299c7731461c359af1e345ec9c4a.jpg"
"1a7492ab","2015-12-01","晚餐","402","二餐水饺","upload/photo/2015-12-01/f4c2c3d5d5883f7fb975c64d0dce473c.jpg"
"1a7492ab","2015-12-01","夜宵","136","全家沙拉","upload/photo/2015-12-01/155e35c9e0c53afbf4250c89836a5e80.jpg"
"1a7492ab","2015-12-02","早餐","457","三餐油条肉包白粥","upload/photo/2015-12-02/04fadab9690daff2ce38ed8ac01e5d9b.jpg"
"1a7492ab","2015-12-02","午餐","355.5","四餐芹菜肉丁拉面","upload/photo/2015-12-02/fa77729461c3bb8fb094a76868b8c54a.jpg"
"1a7492ab","2015-12-02","晚餐","578.5","三餐花菜鸡块扁豆角","upload/photo/2015-12-02/bef150f8b9a67d103cee80cdbfa6138d.jpg"
"1a7492ab","2015-12-03","早餐","355.5","三餐芝麻饼煎包白粥","upload/photo/2015-12-03/c6994525a14b45527d97084173251c1f.jpg"
"1a7492ab","2015-12-03","午餐","707.5","哈乐番茄鸡蛋糖醋里脊西葫芦","upload/photo/2015-12-03/b6ac3317332285910cbe4e39f4a6634a.jpg"
"1a7492ab","2015-12-03","晚餐","625.5","三餐粉丝扁豆茄子","upload/photo/2015-12-03/521f86a00225f123ec2e1890e46ddc2e.jpg"
"1a7492ab","2015-12-04","早餐","391","三餐生煎鸡蛋饼","upload/photo/2015-12-04/d522d98aa2a25385fac05edf6adfc7de.jpg"
"1a7492ab","2015-12-04","午餐","670.5","四餐牛肉拉面","upload/photo/2015-12-04/80195d8ee02a03074d6aecf7729b4d93.jpg"
"1a7492ab","2015-12-04","晚餐","482.5","外卖饭盒子照烧鸡排饭（忘了拍照）","upload/photo/2015-12-04/3eb5a4f1227b3c2a2e813d260df546af.jpg"
"1a7492ab","2015-12-05","早餐","0","未食用","upload/photo/2015-12-05/ba26c4211e51cf96321ab63cf7d2b574.jpg"
"1a7492ab","2015-12-05","午餐","540","外卖HL鱼香茄子鸡排双拼","upload/photo/2015-12-05/64033323c49025638f9f0e529b05a855.jpg"
"1a7492ab","2015-12-05","晚餐","500","自助烤肉 两片猪排","upload/photo/2015-12-05/698c1c2d7019c6357a8e57807e09b756.jpg"
"1a7492ab","2015-12-06","早餐","163.5","五个猪肉饺子","upload/photo/2015-12-06/86ed327dca274d466461c0beecaeafcf.jpg"
"1a7492ab","2015-12-06","午餐","768","三餐茄子扁肉鸡腿","upload/photo/2015-12-06/9cefb2f74e95b1ce6186f9dd2b78d82e.jpg"
"1a7492ab","2015-12-06","晚餐","535.5","三餐豆芽白菜南瓜炖肉","upload/photo/2015-12-06/9adea915263ad2cb484635f4f6344514.jpg"
"1a7492ab","2015-12-07","早餐","451.5","三餐芝麻饼肉包豆浆","upload/photo/2015-12-07/af7434d4fe37668c82da2f28b96c3c09.jpg"
"1a7492ab","2015-12-07","午餐","670.5","四餐芹菜肉丁拉面","upload/photo/2015-12-07/3d532a9134d341f4b712f65c84082b98.jpg"
"1a7492ab","2015-12-07","晚餐","522","华联鸡蛋灌饼","upload/photo/2015-12-07/e8c099b21460fd16d12ada6c3162afd8.jpg"
"1addb422","2015-12-01","早餐","650","某某奥饼干&牛奶","upload/photo/2015-12-01/1a304a3cf776b568ab258a1a1cbd8ea5.jpeg"
"1addb422","2015-12-01","午餐","438","牛肉面（小碗）","upload/photo/2015-12-01/cc7e6ba48ad968a62691322292853e95.jpeg"
"1addb422","2015-12-01","晚餐","450","金针菇肥牛套餐（铁板烧）","upload/photo/2015-12-01/74e258edac93afc5d35562ee89381d04.jpeg"
"1addb422","2015-12-01","夜宵","150","牛奶","upload/photo/2015-12-01/76a06307b4aaf69519d8b4dfa1e733be.jpeg"
"1addb422","2015-12-02","早餐","220","小笼包&豆浆","upload/photo/2015-12-02/a843dcb34b8af851130f0e8f5a5c0b84.jpeg"
"1addb422","2015-12-02","午餐","450","奶油培根意面&蛋挞","upload/photo/2015-12-02/25353d40fadaa9a7cd4154b2d50ae998.jpeg"
"1addb422","2015-12-02","晚餐","450","金针菇肥牛套餐","upload/photo/2015-12-02/c0161976b6d5b69586b9cc9c1b15803b.jpeg"
"1addb422","2015-12-02","下午茶","0","牛奶&某某奥饼干","upload/photo/2015-12-02/413ab9bdbb393bd2ff5c384e8326c581.jpeg"
"1addb422","2015-12-02","夜宵","0","牛奶","upload/photo/2015-12-02/c29ff93e2708ddd1d9068f2b8dcb744a.jpeg"
"1addb422","2015-12-03","早餐","309","小笼包&豆浆","upload/photo/2015-12-03/0a6eee9ff389a73732367cda8746ac3e.jpeg"
"1addb422","2015-12-03","午餐","600","奶油培根意面","upload/photo/2015-12-03/ca9fb23fb1dd933afc7a3eb8accc4b52.jpeg"
"1addb422","2015-12-03","晚餐","323","玫瑰油鸡饭","upload/photo/2015-12-03/8096826660c12cdcc811f0e1f81b28d5.jpeg"
"1addb422","2015-12-03","下午茶","144","牛奶","upload/photo/2015-12-03/93ee02f740e4683eb4e584b015ce06e7.jpeg"
"1addb422","2015-12-03","夜宵","144","牛奶","upload/photo/2015-12-03/7273b7b7ee60c9165d7486259fffcbce.jpeg"
"1addb422","2015-12-04","早餐","345","小笼包&豆浆（真的是这样，我没拍新的照片）","upload/photo/2015-12-04/881ca9aa79a1b6f0c1db505432e7027c.jpeg"
"1addb422","2015-12-04","午餐","540","一餐二楼点餐","upload/photo/2015-12-04/a11e3bf5b392bd7e72d8d36a67a04b94.jpeg"
"1addb422","2015-12-04","下午茶","144","牛奶","upload/photo/2015-12-04/5c8956f944668c88cb40ff6b306d9edc.jpeg"
"1addb422","2015-12-05","早餐","144","牛奶","upload/photo/2015-12-05/69642f7d7847188ee5dd19cacef8558b.jpeg"
"1addb422","2015-12-05","午餐","500","金针菇肥牛套餐","upload/photo/2015-12-05/7cfe53a1088dd8f01dcd7e619ab0ea3b.jpeg"
"1addb422","2015-12-05","晚餐","738","年糕火锅","upload/photo/2015-12-05/9d5fa28414e1c9ea40daea2711587bb0.jpeg"
"1addb422","2015-12-05","夜宵","144","牛奶","upload/photo/2015-12-05/4fcfaa5bee93ff7654b4316b8f3e4d6c.jpeg"
"1addb422","2015-12-06","早餐","144","牛奶","upload/photo/2015-12-06/7f309d42ae2d6dae107873a033cb79c1.jpeg"
"1addb422","2015-12-06","午餐","500","金针菇肥牛套餐","upload/photo/2015-12-06/ad7d6965ac88a66b7f1379104a64ea6e.jpeg"
"1addb422","2015-12-06","晚餐","510","意式肉酱意面","upload/photo/2015-12-06/0e2cca6cc22e2f7713d42ada3863d003.jpeg"
"1addb422","2015-12-07","早餐","165","黄金糕&豆浆（当时时间紧迫，没拍照orz）","upload/photo/2015-12-07/c26624d416c0da015720da57c1b2cf16.png"
"1addb422","2015-12-07","午餐","650","一餐的点餐","upload/photo/2015-12-07/f28d3780de2c8563e58aa519e0d2c7f3.png"
"1addb422","2015-12-07","晚餐","580","奶油培根意面","upload/photo/2015-12-07/14ec5e89679d95220cd63ab5dad8caa1.png"
"1addb422","2015-12-07","下午茶","340","牛奶&某某奥饼干","upload/photo/2015-12-07/92c8d239f45b4abe221dd7ec9752ec51.jpg"
"1addb422","2015-12-07","夜宵","144","牛奶","upload/photo/2015-12-07/8f0af7cd785e3254cadacbf4792f6fd2.jpg"
"1ba3aa53","2015-12-01","早餐","550","一包甜面包，牛奶","upload/photo/2015-12-01/b223f293fefc8b97f079ba1c5f01dc38.jpeg"
"1ba3aa53","2015-12-01","午餐","370","米饭，青菜，辣子鸡","upload/photo/2015-12-01/c9bfbc8a3d93828ef7c34a4d03a3071d.jpeg"
"1ba3aa53","2015-12-01","晚餐","600","坚果，牛肉，酸奶","upload/photo/2015-12-01/4f5a3f634533cee25bdf3488d4ba8d1f.jpg"
"1ba3aa53","2015-12-02","早餐","340","燕麦牛奶，牛肉","upload/photo/2015-12-02/475fc054cc92e0f552c2ff7e2460298c.jpg"
"1ba3aa53","2015-12-02","午餐","545","米饭，芹菜炒肉，蘑菇炖肉","upload/photo/2015-12-02/014482ed51844eb63660780296c99ed5.jpg"
"1ba3aa53","2015-12-02","晚餐","320","坚果，酸奶","upload/photo/2015-12-02/4f04e8829d19bfc51426eb19cfe65d80.jpeg"
"1ba3aa53","2015-12-03","早餐","440","鸡蛋饼，牛奶","upload/photo/2015-12-03/1d65ade52d4c8e90d9d6229813415e89.jpg"
"1ba3aa53","2015-12-03","午餐","530","牛肉面","upload/photo/2015-12-03/d4c96fa1a4255a31bddafb693ca31290.jpeg"
"1ba3aa53","2015-12-03","晚餐","200","酸奶","upload/photo/2015-12-03/a116c6b153ba0ee9c0ad319c0196a196.jpeg"
"1ba3aa53","2015-12-04","早餐","370","牛肉牛奶","upload/photo/2015-12-04/c945f6738e9c3ba20e5d8deeab1d4e5d.jpg"
"1ba3aa53","2015-12-04","午餐","540","米饭，咖喱鸡肉，芹菜炒肉","upload/photo/2015-12-04/f0500b97bf041af9dc4e21c9d3d6df62.jpeg"
"1ba3aa53","2015-12-04","晚餐","350","方便面","upload/photo/2015-12-04/28d8a1596f84096bfd264333bf6c46bf.jpg"
"1ba3aa53","2015-12-05","早餐","330","熏肉饼，粥","upload/photo/2015-12-05/624d2c2eef70fa5acba2d00f555debd3.jpeg"
"1ba3aa53","2015-12-05","午餐","540","米饭，排骨","upload/photo/2015-12-05/e034561a0381e981e4ff3fe2c2c3b33b.jpeg"
"1ba3aa53","2015-12-05","晚餐","310","酸奶，坚果","upload/photo/2015-12-05/c6136d824561fb66a5998da0182e70a6.jpeg"
"1ba3aa53","2015-12-06","早餐","410","肉卷，黑米粥","upload/photo/2015-12-06/f9fc02116d3e6606cfd074220baca48f.jpeg"
"1ba3aa53","2015-12-06","午餐","600","宫保鸡丁饭","upload/photo/2015-12-06/a57b516a2ca8a8fbefe5deff94dda6e1.jpg"
"1ba3aa53","2015-12-06","晚餐","310","酸奶坚果","upload/photo/2015-12-06/fd9255cad37da2ffbcd925da4500f390.jpeg"
"1ba3aa53","2015-12-07","早餐","400","蛋饼牛奶","upload/photo/2015-12-07/ea8f740387e14f40b03bb187a2b914b2.jpeg"
"1ba3aa53","2015-12-07","午餐","570","米饭","upload/photo/2015-12-07/549c4bc863153f8f1543f7452e39ab71.jpeg"
"1ba3aa53","2015-12-07","晚餐","320","酸奶坚果","upload/photo/2015-12-07/950e84bf2ff58600e6b3b11aeb6c5f69.jpeg"
"1ba3aa53","2015-12-08","早餐","400","牛奶面包","upload/photo/2015-12-08/8995c9b476e16bdb67b8695441c91e9c.jpeg"
"1ba3aa53","2015-12-08","午餐","630","米饭，青菜，豆腐，肉","upload/photo/2015-12-08/007dd8c78058bb0dca5f96e5d8aa1d0c.jpeg"
"1ba3aa53","2015-12-08","晚餐","330","酸奶坚果","upload/photo/2015-12-08/3b27f8ce58085f2128e85a8da2d2530b.jpeg"
"1d5e24cf","2015-12-01","早餐","150","一杯燕麦片","upload/photo/2015-12-01/0314752266a8755db21a5862f6693bb5.jpg"
"1d5e24cf","2015-12-01","午餐","527","番茄肉酱面","upload/photo/2015-12-01/666628bf78a9ea568ff1ed1e80c7c3b5.jpg"
"1d5e24cf","2015-12-01","晚餐","691","一碗香菇牛肉粥，一个鸡蛋，两个蛋挞，一杯酸奶","upload/photo/2015-12-01/8c1bcb7b8d253374d0fde2325e90f108.jpg"
"1d5e24cf","2015-12-02","早餐","176","两个面包","upload/photo/2015-12-02/f44afeb722ecf7f85ac63d263f85f5f6.jpg"
"1d5e24cf","2015-12-02","午餐","546","一包曲奇","upload/photo/2015-12-02/97d3f4fc789c2bccb7a3c00026970ca3.jpg"
"1d5e24cf","2015-12-02","晚餐","198","一碗小馄饨","upload/photo/2015-12-02/ce68b6b3d4002bc2240dac962f41bc43.jpg"
"1d5e24cf","2015-12-02","下午茶","52","一个苹果","upload/photo/2015-12-02/11c5238534f5b3d8db18f3c3e9452f33.jpg"
"1d5e24cf","2015-12-02","夜宵","264","一包红枣","upload/photo/2015-12-02/ffa2026ec378af98a06d589351038024.jpg"
"1d5e24cf","2015-12-03","早餐","187","一杯麦片","upload/photo/2015-12-03/6583d9dfb52dca6bfc8cfae51d15ff15.jpg"
"1d5e24cf","2015-12-03","午餐","570","饼干加小核桃","upload/photo/2015-12-03/fa71b9b63405ecf2bc358cc24e1fb23b.jpg"
"1d5e24cf","2015-12-03","晚餐","660","披萨，薯条，和蔬菜沙拉","upload/photo/2015-12-03/441183480f608b949365aa124d7c0105.jpg"
"1d5e24cf","2015-12-03","下午茶","82","柚子","upload/photo/2015-12-03/1c6230adccb8c6faa7024301acfa96ae.jpg"
"1d5e24cf","2015-12-04","早餐","220","一包曲奇","upload/photo/2015-12-04/51260c8d07c537b8f24c808d70d71662.jpg"
"1d5e24cf","2015-12-04","午餐","187","燕麦片","upload/photo/2015-12-04/9330afef2a86a9cb5ca8632afcaaea34.jpg"
"1d5e24cf","2015-12-04","晚餐","320","小馄饨","upload/photo/2015-12-04/24eb4d7bfd580a771612889b732b075e.jpg"
"1d5e24cf","2015-12-04","下午茶","548","鸡块","upload/photo/2015-12-04/2dac0817440c4d7c098eef71f49c7056.jpg"
"1d5e24cf","2015-12-05","早餐","410","饼干","upload/photo/2015-12-05/291ca47a1f07793ea26925ceaeb3d02a.jpg"
"1d5e24cf","2015-12-05","午餐","700","烧烤","upload/photo/2015-12-05/ba2ecf2b2695048de46f0cddef8535de.jpg"
"1d5e24cf","2015-12-05","晚餐","235","披萨","upload/photo/2015-12-05/30ed497c21a85fc96b08a8856bf11296.jpg"
"1d5e24cf","2015-12-06","早餐","0","没吃","upload/photo/2015-12-06/4980663128cb4056c139e691c7d822f0.jpg"
"1d5e24cf","2015-12-06","午餐","180","一杯燕麦片","upload/photo/2015-12-06/6049fdaf49d5352be45872cddff45dde.jpg"
"1d5e24cf","2015-12-06","晚餐","472","拉面，内含卤蛋，白菜，肉片，海带，肉末","upload/photo/2015-12-06/1e8d8af9b5efd0b6e9ba72a4d80fe534.jpg"
"1d5e24cf","2015-12-07","早餐","160","一杯牛奶，一包曲奇","upload/photo/2015-12-07/893a6a2315596cbaed0137554d5339b9.jpg"
"1d5e24cf","2015-12-07","午餐","278","一碗小馄饨","upload/photo/2015-12-07/8479f6d8bd654caf6b6b279afd63cae2.jpg"
"1d5e24cf","2015-12-07","晚餐","472","一碗拉面","upload/photo/2015-12-07/d707edaaf76514ed3914e39a37891584.jpg"
"21a1ae17","2015-12-01","早餐","188","法式吐司＆雀巢香浓咖啡（听装）","upload/photo/2015-12-01/196f6dab1f58fa3f91b7af345a7e6691.jpg"
"21a1ae17","2015-12-01","午餐","569.5","快餐（白菜，虾，土豆泥，米饭）","upload/photo/2015-12-01/cb69b2547d02032d08499a6a7a05e6ed.jpg"
"21a1ae17","2015-12-01","晚餐","588","黄焖鸡米饭","upload/photo/2015-12-01/fa0a73ee91b7ade4cf59f6a4a428376c.jpg"
"21a1ae17","2015-12-01","下午茶","347.5","【其他进食】（！有一盒已剥皮的柚子吃完了没拍照），呦呦奶咖一瓶，矿泉水半瓶，几粒薄荷糖，几片松塔","upload/photo/2015-12-01/237cc6c20ec75e94786269bbc0220c6a.jpg"
"21a1ae17","2015-12-02","早餐","350","面包片，椰奶","upload/photo/2015-12-02/a8e3bf2d67e43adc1e107373a8ec2e53.jpg"
"21a1ae17","2015-12-02","午餐","529","咖喱炸鸡饭","upload/photo/2015-12-02/ca500589dadb92f123cce422a979a8ed.jpg"
"21a1ae17","2015-12-02","晚餐","598","快餐（黑木耳茶树菇炒蛋，嗯某种肉我没有吃出来是猪肉还是羊肉(⊙o⊙)）","upload/photo/2015-12-02/86db27afe4156a3ae8c9341bd04e2832.jpg"
"21a1ae17","2015-12-02","其他","60","矿泉水一瓶，沁柠水一瓶，还有没有拍照的一听咖啡","upload/photo/2015-12-02/11bba374c7372dfe4d3951d31aca394c.jpg"
"21a1ae17","2015-12-03","早餐","0","没有吃我错了","upload/photo/2015-12-03/79fcd358d1a2de58fd1c28f3a67e6247.jpg"
"21a1ae17","2015-12-03","午餐","498","熏鱼面，荷包蛋","upload/photo/2015-12-03/63be2e436641fffbca3402523a0ba865.jpg"
"21a1ae17","2015-12-03","晚餐","378.75","茶树菇腊肉土豆粉","upload/photo/2015-12-03/f9b02a15367ddfcd36948cbe7cc07e53.jpg"
"21a1ae17","2015-12-03","其他","278","（还有一只甜筒）摩卡咖啡，瓶装雀巢咖啡，农夫山泉矿泉水","upload/photo/2015-12-03/8bcf12e7b7aae6488490b194126a0599.jpg"
"21a1ae17","2015-12-04","早餐","487","一个肉包一个菜包，一袋豆奶","upload/photo/2015-12-04/a56fe9bcbbd15ca9a380b3700613425f.jpg"
"21a1ae17","2015-12-04","午餐","821.5","快餐（回锅肉，莴苣，土豆泥，米饭）","upload/photo/2015-12-04/84b897624180f999cfdf449f14d06d38.jpg"
"21a1ae17","2015-12-04","晚餐","584","（忘记拍照了）萝卜羊肉饭（一半），牛奶饭","upload/photo/2015-12-04/25861e85f7ac9b7738852e38d0da8c69.jpg"
"21a1ae17","2015-12-04","其他","364.5","焦糖玛奇朵，一盒木瓜，盒装港式奶茶，黑加仑酸奶","upload/photo/2015-12-04/0a6618848541b8d0a92320ad6e8690fc.jpg"
"21a1ae17","2015-12-05","早餐","772","快餐（荷兰豆，手撕包菜，咖喱鸡肉）","upload/photo/2015-12-05/70550eec4c732eae81ec0931c3e19e20.jpg"
"21a1ae17","2015-12-05","早餐","320","小蛋糕","upload/photo/2015-12-05/837c0c43dbdc6d777b5a45b2fe3e9733.jpg"
"21a1ae17","2015-12-05","午餐","437.5","小馄饨","upload/photo/2015-12-05/aca690314cfd1e45188db43b701d6234.jpg"
"21a1ae17","2015-12-05","其他","130.5","一盒橙子，农夫山泉矿泉水，一听奶咖","upload/photo/2015-12-05/a242baffa0709fded97e8ca8d74cee1e.jpg"
"21a1ae17","2015-12-06","早餐","440","豆沙包","upload/photo/2015-12-06/a9035eca999f01d9999a15c1f6286e55.jpg"
"21a1ae17","2015-12-06","午餐","497.5","忘记拍照了！铁板龙利鱼","upload/photo/2015-12-06/88cfe9171f99203c542b882e3851c216.jpg"
"21a1ae17","2015-12-06","晚餐","437.5","小馄饨","upload/photo/2015-12-06/f2e95f54e641e34943757e610a4617b3.jpg"
"21a1ae17","2015-12-06","其他","362.5","一盒柚子，一杯卡布奇诺，一瓶酸奶，几块威化饼干，几颗薄荷糖","upload/photo/2015-12-06/1af855f598989f96952b34bd7d92b025.jpg"
"21a1ae17","2015-12-07","早餐","225","切片面包","upload/photo/2015-12-07/1c7e4989713001e3b4fd57dab4416a2b.jpg"
"21a1ae17","2015-12-07","午餐","338","香菇鸡土豆粉","upload/photo/2015-12-07/adf7526e724b630f7851c46a18db743d.jpg"
